epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
196,2217.79,1.07572,0.52146,0.90815,0,0,0,0,0,0,0,0.006139,0.006139,0.006139
197,2229.1,1.12279,0.5327,0.90802,0,0,0,0,0,0,0,0.0061192,0.0061192,0.0061192
198,2240.39,1.09627,0.53337,0.90999,0,0,0,0,0,0,0,0.0060994,0.0060994,0.0060994
199,2251.69,1.07949,0.52832,0.91533,0,0,0,0,0,0,0,0.0060796,0.0060796,0.0060796
200,2262.99,1.0904,0.53239,0.91376,0,0,0,0,0,0,0,0.0060598,0.0060598,0.0060598
201,2274.28,1.09603,0.52768,0.90508,0,0,0,0,0,0,0,0.00604,0.00604,0.00604
202,2285.59,1.08157,0.52719,0.89783,0,0,0,0,0,0,0,0.0060202,0.0060202,0.0060202
203,2296.86,1.07552,0.51745,0.89979,0,0,0,0,0,0,0,0.0060004,0.0060004,0.0060004
204,2308.26,1.1023,0.52972,0.90959,0,0,0,0,0,0,0,0.0059806,0.0059806,0.0059806
205,2319.65,1.07749,0.52158,0.90458,0,0,0,0,0,0,0,0.0059608,0.0059608,0.0059608
206,2330.97,1.09981,0.53505,0.90813,0,0,0,0,0,0,0,0.005941,0.005941,0.005941
207,2342.26,1.09001,0.52851,0.90467,0,0,0,0,0,0,0,0.0059212,0.0059212,0.0059212
208,2353.58,1.08073,0.52178,0.89745,0,0,0,0,0,0,0,0.0059014,0.0059014,0.0059014
209,2364.88,1.05412,0.51432,0.90218,0,0,0,0,0,0,0,0.0058816,0.0058816,0.0058816
210,2376.19,1.05764,0.5134,0.89849,0,0,0,0,0,0,0,0.0058618,0.0058618,0.0058618
211,2387.59,1.05606,0.51598,0.8938,0,0,0,0,0,0,0,0.005842,0.005842,0.005842
212,2399.19,1.05331,0.51181,0.89551,0,0,0,0,0,0,0,0.0058222,0.0058222,0.0058222
213,2410.67,1.04936,0.51094,0.90179,0,0,0,0,0,0,0,0.0058024,0.0058024,0.0058024
214,2422.14,1.05758,0.51045,0.89776,0,0,0,0,0,0,0,0.0057826,0.0057826,0.0057826
215,2433.63,1.05833,0.51222,0.90163,0,0,0,0,0,0,0,0.0057628,0.0057628,0.0057628
216,2445.06,1.05082,0.50959,0.90342,0,0,0,0,0,0,0,0.005743,0.005743,0.005743
217,2456.54,1.07166,0.51344,0.89563,0,0,0,0,0,0,0,0.0057232,0.0057232,0.0057232
218,2468,1.07252,0.52178,0.893,0,0,0,0,0,0,0,0.0057034,0.0057034,0.0057034
219,2479.51,1.05943,0.50993,0.90665,0,0,0,0,0,0,0,0.0056836,0.0056836,0.0056836
220,2490.87,1.06539,0.5101,0.8934,0,0,0,0,0,0,0,0.0056638,0.0056638,0.0056638
221,2502.14,1.0755,0.52398,0.90133,0,0,0,0,0,0,0,0.005644,0.005644,0.005644
222,2513.48,1.04954,0.50693,0.89163,0,0,0,0,0,0,0,0.0056242,0.0056242,0.0056242
223,2524.77,1.05409,0.51105,0.89647,0,0,0,0,0,0,0,0.0056044,0.0056044,0.0056044
224,2536.08,1.03889,0.50651,0.89155,0,0,0,0,0,0,0,0.0055846,0.0055846,0.0055846
225,2547.35,1.03798,0.5016,0.88929,0,0,0,0,0,0,0,0.0055648,0.0055648,0.0055648
226,2558.62,1.02579,0.50591,0.90097,0,0,0,0,0,0,0,0.005545,0.005545,0.005545
227,2569.93,1.04032,0.50431,0.89705,0,0,0,0,0,0,0,0.0055252,0.0055252,0.0055252
