epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
143,9843.44,1.50931,0.93559,1.11559,0.60262,0.61804,0.63314,0.30242,2.2001,1.71061,1.4009,0.005314,0.005314,0.005314
144,9911.43,1.51784,0.93818,1.11951,0.60295,0.61776,0.63352,0.30252,2.20043,1.71237,1.40138,0.005281,0.005281,0.005281
145,9979.69,1.512,0.93948,1.10857,0.60249,0.61852,0.63415,0.30296,2.20128,1.71381,1.40247,0.005248,0.005248,0.005248
146,10047.8,1.52295,0.94429,1.12087,0.60423,0.6201,0.6364,0.30327,2.20285,1.71474,1.40461,0.005215,0.005215,0.005215
147,10116.2,1.51819,0.93141,1.11435,0.61021,0.62262,0.64065,0.30381,2.20411,1.71611,1.40633,0.005182,0.005182,0.005182
148,10185.1,1.50943,0.93173,1.10703,0.60901,0.62292,0.64037,0.30395,2.20521,1.71728,1.40726,0.005149,0.005149,0.005149
149,10253.3,1.4998,0.92252,1.10758,0.60891,0.62483,0.64022,0.30424,2.20621,1.71906,1.40787,0.005116,0.005116,0.005116
150,10321.5,1.50124,0.92074,1.11074,0.60786,0.6252,0.64023,0.30381,2.20757,1.72015,1.40945,0.005083,0.005083,0.005083
151,10389.9,1.49303,0.91463,1.10609,0.60941,0.62147,0.63936,0.3038,2.20736,1.72228,1.40853,0.00505,0.00505,0.00505
152,10458.3,1.49915,0.91897,1.10161,0.60697,0.61871,0.63926,0.30342,2.20805,1.72432,1.40993,0.005017,0.005017,0.005017
153,10526.6,1.47779,0.90786,1.09718,0.60824,0.61899,0.63941,0.30313,2.20957,1.72597,1.41138,0.004984,0.004984,0.004984
154,10595.6,1.49486,0.90923,1.10481,0.61089,0.61837,0.63958,0.30286,2.21036,1.72782,1.41212,0.004951,0.004951,0.004951
155,10664.9,1.48372,0.90565,1.09262,0.61245,0.61791,0.63871,0.30396,2.21157,1.72901,1.41327,0.004918,0.004918,0.004918
156,10733.7,1.48158,0.9103,1.1002,0.60813,0.61825,0.63959,0.30464,2.21162,1.73072,1.41362,0.004885,0.004885,0.004885
157,10802.1,1.48198,0.91161,1.10174,0.61464,0.62452,0.6431,0.3057,2.21194,1.73108,1.41428,0.004852,0.004852,0.004852
158,10871,1.47914,0.90108,1.09437,0.61627,0.62482,0.64327,0.30583,2.21346,1.73171,1.4154,0.004819,0.004819,0.004819
159,10939.7,1.4625,0.90123,1.08964,0.61249,0.62619,0.64323,0.30448,2.21696,1.73201,1.41893,0.004786,0.004786,0.004786
160,11008.3,1.46526,0.89306,1.08712,0.61249,0.62621,0.64364,0.30524,2.21908,1.73388,1.42055,0.004753,0.004753,0.004753
161,11077,1.45877,0.88188,1.08992,0.61342,0.62628,0.64433,0.30562,2.2222,1.7337,1.42297,0.00472,0.00472,0.00472
162,11145.7,1.46019,0.88719,1.09004,0.61275,0.62715,0.64385,0.29749,2.22364,1.73457,1.42392,0.004687,0.004687,0.004687
163,11214.8,1.44982,0.87905,1.08999,0.611,0.6265,0.64422,0.29805,2.22577,1.73483,1.42568,0.004654,0.004654,0.004654
164,11283,1.4547,0.88371,1.08141,0.60802,0.62769,0.64344,0.29623,2.22691,1.73581,1.42659,0.004621,0.004621,0.004621
165,11351.2,1.43995,0.8717,1.08106,0.60972,0.62751,0.64308,0.29598,2.22789,1.7386,1.42707,0.004588,0.004588,0.004588
166,11419.8,1.43666,0.87147,1.08397,0.61158,0.62762,0.64358,0.2945,2.22791,1.74259,1.42616,0.004555,0.004555,0.004555
167,11488.2,1.44143,0.86958,1.08049,0.6108,0.62809,0.64486,0.29591,2.22859,1.74728,1.42655,0.004522,0.004522,0.004522
168,11556.7,1.43058,0.86239,1.08076,0.6179,0.63349,0.64546,0.29593,2.22991,1.75033,1.42724,0.004489,0.004489,0.004489
169,11624.9,1.44124,0.87017,1.07896,0.61371,0.63227,0.64406,0.29576,2.23173,1.75276,1.42834,0.004456,0.004456,0.004456
170,11693.5,1.43614,0.86804,1.07587,0.61172,0.63295,0.648,0.29675,2.23427,1.75397,1.42983,0.004423,0.004423,0.004423
171,11762.5,1.42592,0.8587,1.07713,0.61246,0.63214,0.64805,0.2975,2.23629,1.75618,1.43148,0.00439,0.00439,0.00439
172,11831.4,1.43197,0.86631,1.07683,0.61235,0.63426,0.64841,0.29769,2.23732,1.75873,1.43169,0.004357,0.004357,0.004357
173,11900.1,1.42275,0.85207,1.07046,0.61183,0.63522,0.64811,0.2977,2.23815,1.76218,1.43231,0.004324,0.004324,0.004324
174,11969.4,1.4182,0.85183,1.06823,0.61064,0.63621,0.64764,0.29761,2.23989,1.7637,1.43306,0.004291,0.004291,0.004291
175,12038.6,1.40682,0.8402,1.06746,0.60406,0.63851,0.64801,0.29743,2.24185,1.76523,1.43403,0.004258,0.004258,0.004258
176,12108.1,1.41365,0.85348,1.07301,0.60298,0.63886,0.6482,0.29724,2.24276,1.76714,1.43445,0.004225,0.004225,0.004225
177,12176.6,1.41635,0.84662,1.06511,0.60128,0.63996,0.64863,0.29852,2.24385,1.76965,1.43486,0.004192,0.004192,0.004192
178,12245.2,1.41105,0.85052,1.06359,0.60378,0.64269,0.6491,0.29874,2.24524,1.77281,1.43574,0.004159,0.004159,0.004159
179,12313.9,1.40192,0.8424,1.06183,0.61017,0.64168,0.653,0.29991,2.24643,1.7752,1.43669,0.004126,0.004126,0.004126
180,12382.5,1.40054,0.83733,1.05867,0.61179,0.64145,0.65275,0.30002,2.24821,1.77787,1.43653,0.004093,0.004093,0.004093
181,12450.7,1.39244,0.83684,1.0634,0.6126,0.64116,0.65108,0.29982,2.25002,1.78003,1.43811,0.00406,0.00406,0.00406
182,12519.8,1.39455,0.83053,1.05301,0.61357,0.6378,0.64997,0.30052,2.25165,1.78358,1.4389,0.004027,0.004027,0.004027
183,12589,1.3866,0.82844,1.0571,0.61476,0.63879,0.6496,0.30094,2.25228,1.78694,1.4389,0.003994,0.003994,0.003994
184,12658.1,1.38259,0.82338,1.06098,0.61503,0.63599,0.64952,0.30146,2.25386,1.78968,1.44004,0.003961,0.003961,0.003961
185,12727.1,1.38899,0.82957,1.05669,0.61702,0.63708,0.64926,0.30247,2.25616,1.79198,1.44123,0.003928,0.003928,0.003928
186,12795.3,1.38278,0.8232,1.04858,0.61862,0.63675,0.64863,0.30211,2.25935,1.79234,1.44406,0.003895,0.003895,0.003895
