epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
163,1619.31,1.18475,0.57479,0.92515,0.86909,0.77958,0.85811,0.45265,1.46102,0.67942,1.09373,0.0067924,0.0067924,0.0067924
164,1629.23,1.15584,0.56374,0.92288,0.87629,0.78681,0.8623,0.45272,1.44609,0.66432,1.08195,0.0067726,0.0067726,0.0067726
165,1639.15,1.17113,0.56218,0.92568,0.87125,0.78681,0.85929,0.44858,1.45266,0.67223,1.09045,0.0067528,0.0067528,0.0067528
166,1649.06,1.16462,0.56422,0.91514,0.87092,0.80452,0.85934,0.45264,1.45237,0.67878,1.07402,0.006733,0.006733,0.006733
167,1658.93,1.16406,0.55816,0.92285,0.85845,0.8121,0.86369,0.44925,1.46188,0.69521,1.08929,0.0067132,0.0067132,0.0067132
168,1668.9,1.15064,0.55564,0.92166,0.86765,0.80542,0.86521,0.46111,1.44526,0.66241,1.08895,0.0066934,0.0066934,0.0066934
169,1678.82,1.14793,0.5609,0.91807,0.84838,0.80371,0.86652,0.46093,1.44821,0.67939,1.08929,0.0066736,0.0066736,0.0066736
170,1688.69,1.166,0.56118,0.91931,0.84596,0.79675,0.84553,0.44301,1.47137,0.68023,1.09102,0.0066538,0.0066538,0.0066538
171,1698.59,1.13405,0.55269,0.90997,0.85163,0.81391,0.86473,0.45468,1.448,0.66309,1.09546,0.006634,0.006634,0.006634
172,1708.49,1.11937,0.54963,0.91986,0.86297,0.79765,0.86414,0.45389,1.44901,0.67529,1.10661,0.0066142,0.0066142,0.0066142
173,1718.38,1.14342,0.55947,0.92368,0.86876,0.79042,0.86606,0.45042,1.47785,0.68972,1.11317,0.0065944,0.0065944,0.0065944
174,1728.29,1.12172,0.54165,0.91922,0.86326,0.79843,0.86434,0.45948,1.46346,0.67208,1.09637,0.0065746,0.0065746,0.0065746
175,1738.18,1.15369,0.55254,0.91316,0.8795,0.77142,0.85615,0.45131,1.46104,0.69285,1.09479,0.0065548,0.0065548,0.0065548
176,1748.05,1.14645,0.56427,0.91579,0.86095,0.79984,0.86089,0.45177,1.45168,0.67133,1.10197,0.006535,0.006535,0.006535
177,1757.92,1.1411,0.55168,0.91223,0.85004,0.81419,0.86936,0.45136,1.46107,0.67522,1.1051,0.0065152,0.0065152,0.0065152
178,1767.78,1.11632,0.54562,0.91253,0.8499,0.79584,0.85283,0.44178,1.47068,0.6843,1.10095,0.0064954,0.0064954,0.0064954
179,1777.87,1.13599,0.5467,0.91723,0.87071,0.80307,0.86458,0.44934,1.47135,0.6751,1.10897,0.0064756,0.0064756,0.0064756
180,1788.01,1.13247,0.54361,0.91648,0.85171,0.80488,0.86624,0.45606,1.47088,0.68154,1.10153,0.0064558,0.0064558,0.0064558
181,1798.2,1.11663,0.53434,0.90759,0.86411,0.80422,0.87009,0.45369,1.47667,0.65864,1.10424,0.006436,0.006436,0.006436
